platform,ad_id,timestamp_utc,impressions,clicks,spend,currency,pipeline_status,ad_lifecycle_status
linkedin,li_cre_1944,2025-11-02 07:00:00+00:00,342,10,0.061451,USD,VALIDATED,PAUSED
linkedin,li_cre_2681,2026-01-12 06:00:00+00:00,127,4,0.155963,USD,RECEIVED,ACTIVE
linkedin,li_cre_1197,2025-09-24 20:00:00+00:00,142,1,0.277231,USD,VALIDATED,ACTIVE
linkedin,li_cre_921,2025-11-03 04:00:00+00:00,114,5,0.015741,USD,ENRICHED,ACTIVE
linkedin,li_cre_1645,2025-11-13 02:00:00+00:00,384,3,0.463631,USD,PUBLISHED,DISAPPROVED
linkedin,li_cre_1667,2025-12-16 04:00:00+00:00,97,0,0.088329,USD,PUBLISHED,ACTIVE
linkedin,li_cre_2692,2025-10-18 05:00:00+00:00,141,3,0.076337,USD,VALIDATED,ACTIVE
linkedin,li_cre_1828,2025-09-29 08:00:00+00:00,103,3,0.014613,USD,ENRICHED,ACTIVE
linkedin,li_cre_2410,2025-10-07 12:00:00+00:00,56,1,0.017808,USD,ENRICHED,ACTIVE
linkedin,li_cre_102,2025-11-14 01:00:00+00:00,137,9,0.217641,USD,VALIDATED,ACTIVE
linkedin,li_cre_781,2025-11-02 00:00:00+00:00,287,7,0.121999,USD,VALIDATED,ACTIVE
linkedin,li_cre_1774,2025-10-09 18:00:00+00:00,269,12,0.422874,USD,VALIDATED,ACTIVE
linkedin,li_cre_2047,2025-10-29 10:00:00+00:00,44,2,0.057644,USD,RECEIVED,ACTIVE
linkedin,li_cre_1557,2025-12-21 19:00:00+00:00,90,2,0.048436,USD,ENRICHED,LIMITED
linkedin,li_cre_793,2025-10-19 17:00:00+00:00,123,2,0.050491,USD,PUBLISHED,ACTIVE
linkedin,li_cre_2167,2026-01-02 22:00:00+00:00,499,0,0.609906,USD,PUBLISHED,PAUSED
linkedin,li_cre_2755,2025-11-28 05:00:00+00:00,143,3,0.059378,USD,RECEIVED,ACTIVE
linkedin,li_cre_156,2025-11-05 14:00:00+00:00,324,30,0.122955,USD,PUBLISHED,ACTIVE
linkedin,li_cre_296,2025-10-30 08:00:00+00:00,86,1,0.034178,USD,ENRICHED,ACTIVE
linkedin,li_cre_909,2025-12-24 22:00:00+00:00,92,5,0.037145,USD,ENRICHED,ACTIVE
linkedin,li_cre_1357,2025-11-12 20:00:00+00:00,347,18,0.252716,USD,PUBLISHED,PAUSED
linkedin,li_cre_2451,2025-10-15 01:00:00+00:00,185,1,0.064999,USD,VALIDATED,ACTIVE
linkedin,li_cre_840,2025-11-07 23:00:00+00:00,53,2,0.014711,USD,ENRICHED,ARCHIVED
linkedin,li_cre_1071,2025-10-15 23:00:00+00:00,315,13,0.097344,USD,VALIDATED,ACTIVE
linkedin,li_cre_2482,2025-12-21 08:00:00+00:00,67,2,0.086071,USD,ENRICHED,ACTIVE
linkedin,li_cre_1781,2025-10-02 23:00:00+00:00,321,11,0.114977,USD,ENRICHED,PAUSED
linkedin,li_cre_897,2025-12-04 03:00:00+00:00,207,8,0.119055,USD,ENRICHED,ACTIVE
linkedin,li_cre_2383,2025-09-30 16:00:00+00:00,158,11,0.145178,USD,RECEIVED,PAUSED
linkedin,li_cre_208,2025-11-18 13:00:00+00:00,151,8,0.134641,USD,VALIDATED,ACTIVE
linkedin,li_cre_275,2025-12-21 01:00:00+00:00,82,7,0.091993,USD,ENRICHED,ACTIVE
linkedin,li_cre_2492,2025-11-05 13:00:00+00:00,46,3,0.03018,USD,VALIDATED,PAUSED
linkedin,li_cre_1334,2026-01-14 13:00:00+00:00,258,25,0.128068,USD,RECEIVED,ACTIVE
linkedin,li_cre_783,2025-10-09 07:00:00+00:00,317,12,0.113713,USD,ENRICHED,ACTIVE
linkedin,li_cre_1698,2025-11-24 03:00:00+00:00,116,7,0.014696,USD,PUBLISHED,ACTIVE
linkedin,li_cre_754,2025-10-03 14:00:00+00:00,104,16,0.09581,USD,PUBLISHED,ACTIVE
linkedin,li_cre_1828,2025-10-09 13:00:00+00:00,135,5,0.115907,USD,VALIDATED,ACTIVE
linkedin,li_cre_1961,2025-11-12 09:00:00+00:00,111,9,0.01913,USD,ENRICHED,ACTIVE
linkedin,li_cre_662,2025-11-01 08:00:00+00:00,220,10,0.182824,USD,RECEIVED,ACTIVE
linkedin,li_cre_298,2025-11-08 21:00:00+00:00,90,1,0.034468,USD,RECEIVED,ACTIVE
linkedin,li_cre_1582,2025-11-12 02:00:00+00:00,152,8,0.1326,USD,ENRICHED,PAUSED
linkedin,li_cre_672,2025-10-22 22:00:00+00:00,347,43,0.189989,USD,VALIDATED,LIMITED
linkedin,li_cre_2200,2025-12-05 00:00:00+00:00,171,17,0.253394,USD,ENRICHED,ACTIVE
linkedin,li_cre_2513,2026-01-03 13:00:00+00:00,75,4,0.038428,USD,RECEIVED,ACTIVE
linkedin,li_cre_1814,2025-11-15 08:00:00+00:00,122,1,0.099619,USD,ENRICHED,ACTIVE
linkedin,li_cre_1638,2025-09-24 08:00:00+00:00,80,2,0.072778,USD,VALIDATED,ACTIVE
linkedin,li_cre_1618,2025-10-11 17:00:00+00:00,73,1,0.056968,USD,RECEIVED,DRAFT
linkedin,li_cre_650,2025-11-28 10:00:00+00:00,48,1,0.008342,USD,PUBLISHED,ACTIVE
linkedin,li_cre_1789,2025-10-03 02:00:00+00:00,132,0,0.104014,USD,VALIDATED,ACTIVE
linkedin,li_cre_1404,2025-10-02 13:00:00+00:00,191,7,0.053657,USD,ENRICHED,ACTIVE
linkedin,li_cre_1982,2025-12-10 02:00:00+00:00,130,10,0.101323,USD,VALIDATED,PAUSED
linkedin,li_cre_2175,2025-11-29 09:00:00+00:00,201,4,0.20936,USD,ENRICHED,ACTIVE
linkedin,li_cre_176,2025-11-19 20:00:00+00:00,589,56,0.629877,USD,ENRICHED,ACTIVE
linkedin,li_cre_1977,2025-11-09 03:00:00+00:00,109,6,0.078696,USD,ENRICHED,PAUSED
linkedin,li_cre_74,2025-10-23 10:00:00+00:00,49,3,0.038505,USD,ENRICHED,ACTIVE
linkedin,li_cre_989,2025-12-21 22:00:00+00:00,469,11,0.196765,USD,ENRICHED,LIMITED
linkedin,li_cre_1759,2025-12-20 02:00:00+00:00,31,1,0.012928,USD,VALIDATED,ACTIVE
linkedin,li_cre_2666,2025-09-24 04:00:00+00:00,220,14,0.194109,USD,RECEIVED,PAUSED
linkedin,li_cre_1780,2025-10-08 23:00:00+00:00,69,0,0.0442,USD,RECEIVED,ACTIVE
linkedin,li_cre_1678,2025-10-03 14:00:00+00:00,726,33,0.295714,USD,PUBLISHED,DRAFT
linkedin,li_cre_2702,2025-11-06 03:00:00+00:00,53,0,0.026965,USD,VALIDATED,ACTIVE
linkedin,li_cre_816,2025-09-28 04:00:00+00:00,98,5,0.043142,USD,PUBLISHED,DRAFT
linkedin,li_cre_781,2026-01-14 20:00:00+00:00,138,5,0.062753,USD,ENRICHED,ACTIVE
linkedin,li_cre_2644,2025-11-03 05:00:00+00:00,231,5,0.161171,USD,ENRICHED,ACTIVE
linkedin,li_cre_2352,2025-12-21 17:00:00+00:00,114,1,0.159669,USD,VALIDATED,ACTIVE
linkedin,li_cre_2430,2025-11-06 00:00:00+00:00,67,5,0.046934,USD,ENRICHED,ACTIVE
linkedin,li_cre_2304,2025-12-21 18:00:00+00:00,106,1,0.051757,USD,PUBLISHED,ACTIVE
linkedin,li_cre_2469,2025-10-19 17:00:00+00:00,184,2,0.072102,USD,ENRICHED,ACTIVE
linkedin,li_cre_97,2025-09-30 23:00:00+00:00,272,12,0.326449,USD,ENRICHED,ARCHIVED
linkedin,li_cre_1367,2026-01-07 15:00:00+00:00,22,0,0.033497,USD,VALIDATED,PAUSED
linkedin,li_cre_2338,2025-11-28 13:00:00+00:00,76,4,0.001884,USD,RECEIVED,ACTIVE
linkedin,li_cre_1034,2025-09-26 02:00:00+00:00,111,5,0.059417,USD,VALIDATED,ACTIVE
linkedin,li_cre_1655,2025-12-29 10:00:00+00:00,111,6,0.100027,USD,VALIDATED,ACTIVE
linkedin,li_cre_1007,2025-11-01 17:00:00+00:00,176,0,0.022502,USD,VALIDATED,ACTIVE
linkedin,li_cre_2068,2025-10-04 01:00:00+00:00,111,3,0.077299,USD,PUBLISHED,ACTIVE
linkedin,li_cre_775,2025-11-04 04:00:00+00:00,82,2,0.062684,USD,ENRICHED,ACTIVE
linkedin,li_cre_2320,2026-01-14 13:00:00+00:00,67,0,0.050060000436366804,USD,RECEIVED,ACTIVE
linkedin,li_cre_1067,2025-09-20 07:00:00+00:00,251,26,0.085525,USD,VALIDATED,DRAFT
linkedin,li_cre_2769,2025-10-17 11:00:00+00:00,792,949,0.363989,USD,VALIDATED,LIMITED
linkedin,li_cre_927,2025-11-17 18:00:00+00:00,176,17,0.247338,USD,ENRICHED,ACTIVE
linkedin,li_cre_868,2025-10-30 03:00:00+00:00,82,5,0.039745,USD,ENRICHED,ACTIVE
linkedin,li_cre_380,2025-12-03 20:00:00+00:00,68,0,0.042355,USD,PUBLISHED,ARCHIVED
linkedin,li_cre_1319,2025-11-25 06:00:00+00:00,212,3,0.074972,USD,PUBLISHED,DISAPPROVED
linkedin,li_cre_20,2025-10-04 21:00:00+00:00,167,10,0.077175,USD,VALIDATED,DRAFT
linkedin,li_cre_1102,2026-01-05 02:00:00+00:00,363,9,0.263168,USD,RECEIVED,PAUSED
linkedin,li_cre_2474,2026-01-05 10:00:00+00:00,297,0,0.360323,USD,VALIDATED,ACTIVE
linkedin,li_cre_1266,2025-12-05 11:00:00+00:00,144,4,0.072285,USD,PUBLISHED,ACTIVE
linkedin,li_cre_1699,2025-09-23 03:00:00+00:00,363,17,0.194853,USD,PUBLISHED,ACTIVE
linkedin,li_cre_2705,2025-12-04 00:00:00+00:00,45,0,0.023579,USD,VALIDATED,LIMITED
linkedin,li_cre_918,2025-10-25 06:00:00+00:00,123,3,0.13192,USD,ENRICHED,LIMITED
linkedin,li_cre_286,2025-10-03 01:00:00+00:00,213,17,0.128626,USD,RECEIVED,ACTIVE
linkedin,li_cre_1943,2025-11-19 23:00:00+00:00,170,4,0.064122,USD,RECEIVED,ACTIVE
linkedin,li_cre_2783,2025-10-30 23:00:00+00:00,89,12,0.019712,USD,RECEIVED,ACTIVE
linkedin,li_cre_1969,2025-11-23 12:00:00+00:00,237,4,0.099159,USD,PUBLISHED,ACTIVE
linkedin,li_cre_2580,2025-09-21 05:00:00+00:00,205,13,0.035442,USD,VALIDATED,ARCHIVED
linkedin,li_cre_1171,2025-10-25 17:00:00+00:00,189,0,0.192999,USD,PUBLISHED,ACTIVE
linkedin,li_cre_2734,2025-10-09 16:00:00+00:00,502,16,0.237121,USD,PUBLISHED,ACTIVE
linkedin,li_cre_1319,2025-11-12 10:00:00+00:00,33,0,0.042219,USD,ENRICHED,ACTIVE
linkedin,li_cre_513,2025-09-23 21:00:00+00:00,36,2,0.048859,USD,PUBLISHED,ACTIVE
linkedin,li_cre_596,2026-01-09 15:00:00+00:00,184,1,0.425351,USD,VALIDATED,PAUSED
linkedin,li_cre_1811,2025-09-30 02:00:00+00:00,458,6,0.319994,USD,RECEIVED,ACTIVE
linkedin,li_cre_2529,2025-10-11 01:00:00+00:00,78,0,0.032191,USD,VALIDATED,ACTIVE
linkedin,li_cre_2313,2025-09-25 09:00:00+00:00,318,19,0.76983,USD,VALIDATED,ACTIVE
linkedin,li_cre_2526,2025-10-08 18:00:00+00:00,536,4,0.42436,USD,RECEIVED,ACTIVE
linkedin,li_cre_2079,2025-12-14 07:00:00+00:00,62,4,0.005116,USD,VALIDATED,ACTIVE
linkedin,li_cre_2598,2026-01-03 18:00:00+00:00,98,2,0.094531,USD,ENRICHED,LIMITED
linkedin,li_cre_2308,2026-01-13 03:00:00+00:00,51,2,0.045005,USD,ENRICHED,ACTIVE
linkedin,li_cre_1424,2025-12-29 12:00:00+00:00,217,21,0.258882,USD,ENRICHED,ACTIVE
linkedin,li_cre_1358,2026-01-14 17:00:00+00:00,89,1,0.088607,USD,VALIDATED,ACTIVE
linkedin,li_cre_2580,2025-12-27 00:00:00+00:00,162,6,0.06084,USD,VALIDATED,ACTIVE
linkedin,li_cre_1031,2025-11-21 13:00:00+00:00,227,11,0.133536,USD,ENRICHED,ACTIVE
linkedin,li_cre_702,2025-11-27 12:00:00+00:00,356,3,0.284755,USD,VALIDATED,ACTIVE
linkedin,li_cre_2035,2026-01-12 04:00:00+00:00,325,33,0.26068,USD,VALIDATED,ACTIVE
linkedin,li_cre_1728,2025-10-28 03:00:00+00:00,128,2,0.052663,USD,VALIDATED,ACTIVE
linkedin,li_cre_498,2026-01-14 06:00:00+00:00,62,1,0.013943,USD,VALIDATED,ACTIVE
linkedin,li_cre_894,2025-12-29 07:00:00+00:00,37,2,0.014332,USD,PUBLISHED,ACTIVE
linkedin,li_cre_1668,2025-10-15 01:00:00+00:00,128,11,0.010291,USD,ENRICHED,ACTIVE
linkedin,li_cre_800,2026-01-14 05:00:00+00:00,398,25,0.348592,USD,RECEIVED,ARCHIVED
linkedin,li_cre_689,2025-12-20 09:00:00+00:00,409,23,0.198042,USD,ENRICHED,ACTIVE
linkedin,li_cre_1190,2025-10-20 04:00:00+00:00,195,4,0.010961478609465633,USD,VALIDATED,ACTIVE
linkedin,li_cre_1416,2025-10-29 06:00:00+00:00,107,7,0.041201,USD,ENRICHED,PAUSED
linkedin,li_cre_2786,2025-12-05 06:00:00+00:00,693,14,0.169154,USD,ENRICHED,ACTIVE
linkedin,li_cre_1247,2025-10-05 12:00:00+00:00,76,0,0.015912,USD,ENRICHED,ACTIVE
linkedin,li_cre_1627,2025-12-19 01:00:00+00:00,112,4,0.086181,USD,ENRICHED,LIMITED
linkedin,li_cre_746,2025-10-20 12:00:00+00:00,789,4,0.217275,USD,PUBLISHED,ACTIVE
linkedin,li_cre_1679,2025-09-21 18:00:00+00:00,149,3,0.230531,USD,RECEIVED,ACTIVE
linkedin,li_cre_25,2025-10-05 21:00:00+00:00,76,0,0.043295,USD,ENRICHED,ACTIVE
linkedin,li_cre_56,2025-10-09 17:00:00+00:00,199,4,0.179407,USD,VALIDATED,ACTIVE
linkedin,li_cre_2152,2025-10-04 16:00:00+00:00,189,5,0.115652,USD,PUBLISHED,PAUSED
linkedin,li_cre_849,2026-01-04 06:00:00+00:00,265,14,0.158123,USD,PUBLISHED,ACTIVE
linkedin,li_cre_1987,2025-12-19 08:00:00+00:00,103,4,0.103124,USD,ENRICHED,ACTIVE
linkedin,li_cre_2202,2025-10-24 04:00:00+00:00,346,24,0.325659,USD,PUBLISHED,LIMITED
linkedin,li_cre_2304,2025-10-27 04:00:00+00:00,71,1,0.011632,USD,PUBLISHED,ACTIVE
linkedin,li_cre_1779,2025-11-23 12:00:00+00:00,427,17,0.184823,USD,PUBLISHED,ACTIVE
linkedin,li_cre_1664,2025-11-12 23:00:00+00:00,188,4,0.107236,USD,ENRICHED,ACTIVE
linkedin,li_cre_2659,2026-01-01 00:00:00+00:00,155,0,0.026634,USD,VALIDATED,ACTIVE
linkedin,li_cre_184,2025-11-09 15:00:00+00:00,458,6,0.258137,USD,RECEIVED,ACTIVE
linkedin,li_cre_704,2025-12-10 14:00:00+00:00,245,2,0.02671,USD,VALIDATED,ACTIVE
linkedin,li_cre_132,2025-10-09 17:00:00+00:00,42,1,0.024581,USD,RECEIVED,DRAFT
linkedin,li_cre_2596,2025-09-19 17:00:00+00:00,534,0,0.151615,USD,ENRICHED,ACTIVE
linkedin,li_cre_779,2025-12-26 09:00:00+00:00,581,8,0.429207,USD,PUBLISHED,PAUSED
linkedin,li_cre_1572,2025-11-14 21:00:00+00:00,202,13,0.070578,USD,ENRICHED,ACTIVE
linkedin,li_cre_57,2025-12-05 03:00:00+00:00,82,0,0.05864,USD,PUBLISHED,ACTIVE
linkedin,li_cre_1282,2025-12-27 21:00:00+00:00,346,4,0.240583,USD,PUBLISHED,DRAFT
linkedin,li_cre_185,2025-12-08 15:00:00+00:00,75,4,0.025383,USD,ENRICHED,PAUSED
linkedin,li_cre_2385,2025-12-03 21:00:00+00:00,257,3,0.091704,USD,ENRICHED,ACTIVE
linkedin,li_cre_1298,2025-11-21 14:00:00+00:00,77,2,0.035546,USD,PUBLISHED,LIMITED
linkedin,li_cre_2262,2025-11-06 16:00:00+00:00,128,6,0.074004,USD,PUBLISHED,ACTIVE
linkedin,li_cre_2156,2025-09-30 12:00:00+00:00,217,5,0.320614,USD,PUBLISHED,ARCHIVED
linkedin,li_cre_1939,2025-12-10 13:00:00+00:00,179,4,0.359193,USD,ENRICHED,ACTIVE
linkedin,li_cre_1500,2025-11-19 23:00:00+00:00,55,0,0.037445,USD,RECEIVED,ACTIVE
linkedin,li_cre_1451,2025-10-03 18:00:00+00:00,179,8,0.117482,USD,PUBLISHED,LIMITED
linkedin,li_cre_1026,2025-12-20 01:00:00+00:00,62,3,-0.051375,USD,ENRICHED,ACTIVE
linkedin,li_cre_1070,2025-09-20 01:00:00+00:00,383,2,0.218057,USD,ENRICHED,ACTIVE
linkedin,li_cre_1559,2025-12-26 04:00:00+00:00,490,15,0.595925,USD,ENRICHED,LIMITED
linkedin,li_cre_2634,2025-11-14 02:00:00+00:00,1111,45,0.166568,USD,RECEIVED,ACTIVE
linkedin,li_cre_2529,2025-10-16 15:00:00+00:00,49,2,0.008766,USD,VALIDATED,DRAFT
linkedin,li_cre_430,2025-09-20 02:00:00+00:00,264,4,0.087409,USD,VALIDATED,PAUSED
linkedin,li_cre_2048,2025-10-03 00:00:00+00:00,57,5,0.013455,USD,VALIDATED,ACTIVE
linkedin,li_cre_1213,2025-10-13 02:00:00+00:00,119,3,0.048157,USD,PUBLISHED,DISAPPROVED
linkedin,li_cre_2109,2025-10-18 21:00:00+00:00,225,17,0.144853,USD,PUBLISHED,ACTIVE
linkedin,li_cre_1049,2025-10-03 03:00:00+00:00,224,21,0.358426,USD,PUBLISHED,ACTIVE
linkedin,li_cre_1354,2025-10-24 11:00:00+00:00,265,13,0.031733,USD,ENRICHED,ACTIVE
linkedin,li_cre_428,2025-10-03 11:00:00+00:00,224,13,0.221192,USD,RECEIVED,ACTIVE
linkedin,li_cre_1706,2025-10-16 19:00:00+00:00,152,4,0.088653,USD,ENRICHED,ACTIVE
linkedin,li_cre_90,2025-12-23 23:00:00+00:00,143,1,0.00679,USD,VALIDATED,ACTIVE
linkedin,li_cre_789,2025-11-21 21:00:00+00:00,19,0,0.028996,USD,RECEIVED,ACTIVE
linkedin,li_cre_1169,2025-11-29 03:00:00+00:00,367,24,0.200496,USD,PUBLISHED,ACTIVE
linkedin,li_cre_2167,2025-12-06 12:00:00+00:00,346,12,0.270724,USD,PUBLISHED,ACTIVE
linkedin,li_cre_2099,2025-11-06 05:00:00+00:00,329,8,0.385851,USD,PUBLISHED,ACTIVE
linkedin,li_cre_783,2025-12-21 09:00:00+00:00,121,5,0.012807,USD,VALIDATED,PAUSED
linkedin,li_cre_910,2026-01-05 00:00:00+00:00,89,3,0.084485,USD,VALIDATED,ACTIVE
linkedin,li_cre_2390,2025-11-21 20:00:00+00:00,121,2,0.045849,USD,VALIDATED,ACTIVE
linkedin,li_cre_279,2025-10-22 16:00:00+00:00,108,3,0.041203,USD,PUBLISHED,ACTIVE
linkedin,li_cre_371,2025-10-22 02:00:00+00:00,206,1,0.203429,USD,PUBLISHED,ACTIVE
linkedin,li_cre_2496,2025-11-11 07:00:00+00:00,77,0,0.041547,USD,PUBLISHED,ACTIVE
linkedin,li_cre_890,2026-01-11 07:00:00+00:00,125,5,0.04737,USD,ENRICHED,ACTIVE
linkedin,li_cre_2586,2025-10-13 02:00:00+00:00,388,4,0.236421,USD,ENRICHED,ACTIVE
linkedin,li_cre_2212,2025-09-20 14:00:00+00:00,219,7,0.160907,USD,ENRICHED,ACTIVE
linkedin,li_cre_2220,2025-10-11 21:00:00+00:00,80,0,0.039216,USD,PUBLISHED,ACTIVE
linkedin,li_cre_2179,2025-12-13 21:00:00+00:00,95,13,0.113691,USD,VALIDATED,ACTIVE
linkedin,li_cre_1195,2025-09-24 20:00:00+00:00,26,0,0.028521,USD,VALIDATED,ACTIVE
linkedin,li_cre_2566,2025-10-09 10:00:00+00:00,407,15,0.171039,USD,PUBLISHED,ARCHIVED
linkedin,li_cre_93,2025-10-07 20:00:00+00:00,256,15,0.003343775886373129,USD,ENRICHED,PAUSED
linkedin,li_cre_1652,2025-10-13 23:00:00+00:00,261,37,0.211917,USD,PUBLISHED,PAUSED
linkedin,li_cre_1781,2025-10-10 21:00:00+00:00,134,2,0.089436,USD,RECEIVED,ACTIVE
linkedin,li_cre_251,2026-01-05 08:00:00+00:00,188,5,0.119815,USD,ENRICHED,ACTIVE
linkedin,li_cre_2226,2025-11-04 17:00:00+00:00,303,6,0.065455,USD,PUBLISHED,ACTIVE
linkedin,li_cre_94,2025-10-10 08:00:00+00:00,56,0,0.001896,USD,ENRICHED,ACTIVE
linkedin,li_cre_1374,2026-01-04 00:00:00+00:00,51,0,0.001929,USD,ENRICHED,ACTIVE
linkedin,li_cre_887,2025-11-13 10:00:00+00:00,260,9,0.037886,USD,VALIDATED,PAUSED
linkedin,li_cre_1558,2026-01-01 00:00:00+00:00,987,95,0.398089,USD,ENRICHED,ACTIVE
linkedin,li_cre_1740,2025-10-15 20:00:00+00:00,286,8,0.165284,USD,VALIDATED,PAUSED
linkedin,li_cre_1143,2025-10-18 07:00:00+00:00,58,4,0.070176,USD,PUBLISHED,LIMITED
linkedin,li_cre_2679,2025-11-07 15:00:00+00:00,103,1,0.035058,USD,VALIDATED,ACTIVE
linkedin,li_cre_880,2025-11-28 02:00:00+00:00,79,9,0.036224,USD,ENRICHED,ACTIVE
linkedin,li_cre_480,2025-10-19 06:00:00+00:00,268,1,0.448839,USD,PUBLISHED,PAUSED
linkedin,li_cre_1683,2025-12-25 04:00:00+00:00,42,1,0.017715,USD,VALIDATED,ACTIVE
linkedin,li_cre_779,2025-09-28 20:00:00+00:00,56,0,0.063122,USD,PUBLISHED,ACTIVE
linkedin,li_cre_1927,2026-01-10 00:00:00+00:00,309,2,0.157932,USD,ENRICHED,ACTIVE
linkedin,li_cre_2299,2025-12-14 07:00:00+00:00,165,9,0.146421,USD,PUBLISHED,PAUSED
linkedin,li_cre_2191,2025-11-28 10:00:00+00:00,124,6,0.077242,USD,VALIDATED,ACTIVE
linkedin,li_cre_995,2025-12-06 13:00:00+00:00,392,49,0.278308,USD,PUBLISHED,DRAFT
linkedin,li_cre_134,2025-11-21 20:00:00+00:00,91,2,0.04579,USD,PUBLISHED,ACTIVE
linkedin,li_cre_325,2025-12-13 19:00:00+00:00,145,12,0.175081,USD,VALIDATED,ACTIVE
linkedin,li_cre_796,2025-10-08 13:00:00+00:00,33,0,0.011868,USD,VALIDATED,LIMITED
linkedin,li_cre_410,2025-11-20 01:00:00+00:00,47,0,0.050551,USD,PUBLISHED,ACTIVE
linkedin,li_cre_126,2025-09-26 09:00:00+00:00,440,41,0.273636,USD,VALIDATED,DISAPPROVED
linkedin,li_cre_2307,2025-10-20 19:00:00+00:00,654,32,0.242986,USD,VALIDATED,ARCHIVED
linkedin,li_cre_15,2025-10-02 14:00:00+00:00,108,0,0.068952,USD,VALIDATED,DRAFT
linkedin,li_cre_610,2025-12-15 18:00:00+00:00,46,6,0.055949,USD,ENRICHED,ACTIVE
linkedin,li_cre_896,2025-12-13 22:00:00+00:00,182,9,0.190204,USD,VALIDATED,PAUSED
linkedin,li_cre_1896,2025-12-24 08:00:00+00:00,245,13,0.437291,USD,ENRICHED,ACTIVE
linkedin,li_cre_301,2025-11-01 17:00:00+00:00,187,10,0.143291,USD,VALIDATED,ACTIVE
linkedin,li_cre_409,2025-12-15 11:00:00+00:00,264,1,0.180775,USD,PUBLISHED,PAUSED
linkedin,li_cre_2051,2025-09-28 08:00:00+00:00,198,6,0.268114,USD,VALIDATED,PAUSED
linkedin,li_cre_2682,2025-09-30 22:00:00+00:00,135,4,0.082857,USD,ENRICHED,DISAPPROVED
linkedin,li_cre_1565,2025-12-07 09:00:00+00:00,233,18,0.101612,USD,ENRICHED,ACTIVE
linkedin,li_cre_1745,2025-10-09 00:00:00+00:00,116,6,0.064668,USD,PUBLISHED,ACTIVE
linkedin,li_cre_1461,2025-11-02 21:00:00+00:00,352,13,0.522812,USD,PUBLISHED,ACTIVE
linkedin,li_cre_652,2025-10-08 14:00:00+00:00,104,3,0.050924,USD,ENRICHED,ACTIVE
linkedin,li_cre_2491,2025-12-01 07:00:00+00:00,128,6,0.176853,USD,VALIDATED,ACTIVE
linkedin,li_cre_680,2025-10-07 10:00:00+00:00,195,4,0.147916,USD,PUBLISHED,ACTIVE
linkedin,li_cre_1060,2025-11-07 17:00:00+00:00,765,59,0.498986,USD,PUBLISHED,ACTIVE
linkedin,li_cre_219,2025-12-05 02:00:00+00:00,307,4,0.177645,USD,PUBLISHED,ACTIVE
linkedin,li_cre_1168,2025-10-26 17:00:00+00:00,192,22,0.10241,USD,PUBLISHED,ACTIVE
linkedin,li_cre_1761,2026-01-14 12:00:00+00:00,69,6,0.041987,USD,RECEIVED,ACTIVE
linkedin,li_cre_2401,2025-10-18 02:00:00+00:00,63,1,0.006317,USD,PUBLISHED,ACTIVE
linkedin,li_cre_1938,2025-09-23 05:00:00+00:00,115,14,0.096653,USD,VALIDATED,ACTIVE
linkedin,li_cre_1440,2025-11-08 08:00:00+00:00,172,1,0.323584,USD,PUBLISHED,ACTIVE
linkedin,li_cre_2491,2025-11-20 18:00:00+00:00,149,0,0.052819,USD,VALIDATED,ACTIVE
linkedin,li_cre_1907,2025-10-12 06:00:00+00:00,170,5,0.017236,USD,RECEIVED,ACTIVE
linkedin,li_cre_1860,2026-01-15 02:00:00+00:00,113,3,0.233962,USD,ENRICHED,ACTIVE
linkedin,li_cre_167,2025-10-27 13:00:00+00:00,378,5,0.636361,USD,PUBLISHED,PAUSED
linkedin,li_cre_2476,2025-12-18 17:00:00+00:00,132,10,0.059659,USD,RECEIVED,ACTIVE
linkedin,li_cre_1799,2025-10-05 18:00:00+00:00,305,2,0.245464,USD,ENRICHED,ACTIVE
linkedin,li_cre_2727,2025-10-07 07:00:00+00:00,85,11,0.092773,USD,ENRICHED,ACTIVE
linkedin,li_cre_2570,2026-01-06 08:00:00+00:00,111,9,-0.026975767474417517,USD,PUBLISHED,LIMITED
linkedin,li_cre_1633,2026-01-12 11:00:00+00:00,79,2,0.078866,USD,ENRICHED,PAUSED
linkedin,li_cre_1568,2025-11-24 06:00:00+00:00,90,3,0.02852,USD,PUBLISHED,PAUSED
linkedin,li_cre_1325,2025-10-10 02:00:00+00:00,61,0,0.05006,USD,PUBLISHED,DISAPPROVED
linkedin,li_cre_2243,2025-11-09 22:00:00+00:00,163,5,0.077402,USD,ENRICHED,ACTIVE
linkedin,li_cre_1153,2025-11-04 18:00:00+00:00,336,40,0.336171,USD,ENRICHED,ACTIVE
linkedin,li_cre_1852,2025-11-23 04:00:00+00:00,804,29,0.539049,USD,VALIDATED,ACTIVE
linkedin,li_cre_73,2025-10-19 20:00:00+00:00,149,3,0.058138,USD,VALIDATED,ACTIVE
linkedin,li_cre_2483,2025-10-27 20:00:00+00:00,116,1,0.028689,USD,ENRICHED,PAUSED
linkedin,li_cre_2409,2025-12-27 22:00:00+00:00,263,2,0.171372,USD,ENRICHED,ACTIVE
linkedin,li_cre_613,2026-01-08 13:00:00+00:00,397,5,0.114525,USD,PUBLISHED,ACTIVE
linkedin,li_cre_612,2026-01-07 16:00:00+00:00,173,2,0.049574,USD,RECEIVED,ACTIVE
linkedin,li_cre_108,2026-01-13 02:00:00+00:00,78,93,0.044883,USD,ENRICHED,PAUSED
